,,,,,,,,,,,,,,,,,,,
,,SOMEKA INFO LISTS,,,,,,,,,,,,,,,,,
,,INC 5000 - 2020 VERSION,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,DISCLAIMER:,,"This list is officially published by Inc Magazine. Mansueto Ventures LLC has full rights to sell or distribute the list. 
This is a limited version of the original data. You can find the full version here: www.inc.com. Someka is not associated with Inc. 
(There are some discrepancies in the original data on Inc website such as duplicate entries. Someka is not responsible with data accuracy of the list).",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Rank,Company,Employees,Growth,Industry,Revenue ($M),State,City,Metro,Years on the List,Website,,,,,,,,
,3847,APHIX,218,93%,Construction,9.84,Kentucky,Frankfort,-,3,aphix.com,,,,,,,,
,3848,Business IT Source,61,93%,Computer Hardware,134.13,Illinois,Bufallo Grove,Chicago,4,bitsinc.com,,,,,,,,
,3849,Criterion Systems,340,93%,Government Services,93.61,Virginia,Vienna,Washington,6,criterion-sys.com,,,,,,,,
,3850,VDart,824,93%,IT Management,165.45,Georgia,Alpharetta,Atlanta,8,vdart.com,,,,,,,,
,3851,Dovel Technologies,"1,594",93%,IT System Development,260.15,Virginia,Mclean,Washington,5,doveltech.com,,,,,,,,
,3852,TeamLogic IT,"1,000",92%,Business Products & Services,8.55,California,Mission Viejo,Los Angeles,4,teamlogicit.com,,,,,,,,
,3853,Adjective & Co.,19,92%,Advertising & Marketing,2.00,Florida,Jacksonville Beach,Jacksonville,1,adjectiveandco.com,,,,,,,,
,3854,Collateral Management,32,92%,Real Estate,20.88,Florida,Fort Lauderdale,Miami,6,YourAMC.com,,,,,,,,
,3855,Cornerstone Research Group,95,92%,Manufacturing,18.89,Ohio,Miamisburg,Dayton,7,crgrp.com,,,,,,,,
,3856,E-Volve Systems,27,92%,Engineering,6.17,Ohio,Cincinnati,Cincinnati,5,e-volvesystems.com,,,,,,,,
,3857,L!VE,126,92%,Business Products & Services,31.60,Ohio,Columbus,Columbus,4,gowithlive.com,,,,,,,,
,3858,Asurint,355,92%,Business Products & Services,59.16,Ohio,Cleveland,Cleveland,6,asurint.com,,,,,,,,
,3859,Janus International Group,"1,278",92%,Manufacturing,565.21,Georgia,Temple,Atlanta,7,janusintl.com,,,,,,,,
,3860,ITA International,344,92%,Government Services,65.23,Virginia,Newport News,Virginia Beach,8,ita-intl.com,,,,,,,,
,3861,360 Blue,151,92%,Travel & Hospitality,26.26,Florida,Santa Rosa Beach,-,4,360blue.com,,,,,,,,
,3862,Maxx Builders,17,92%,Construction,9.72,Texas,Stafford,Houston,4,maxxbuilders.com,,,,,,,,
,3863,Carahsoft Technology Corp.,"1,381",92%,Government Services,"6,595.00",Virginia,Reston,Washington,13,carahsoft.com,,,,,,,,
,3864,thomastech,21,92%,Computer Hardware,8.02,Ohio,Medina,Cleveland,3,thomastechllc.com,,,,,,,,
,3865,IntegraTouch,81,92%,IT Management,12.28,New York,E. Rochester,Rochester,1,integratouch.com,,,,,,,,
,3866,Mortgage Connect,672,92%,Financial Services,116.52,Pennsylvania,Moon Township,Pittsburgh,2,mortgageconnectlp.com,,,,,,,,
,3867,Day Translations,70,92%,Business Products & Services,3.24,Florida,Tampa,Tampa,3,daytranslations.com,,,,,,,,
,3868,Stryker By Design,17,92%,Manufacturing,2.19,Colorado,Commerce City,Denver,1,strykerbydesign.com,,,,,,,,
,3869,SoftDev,25,92%,Government Services,5.24,Maryland,Baltimore,Baltimore,3,softdevconsulting.com,,,,,,,,
,3870,Saalex Solutions,608,92%,Government Services,72.47,California,Camarillo,Oxnard,3,saalex.com,,,,,,,,
,3871,INNOVATIVE CONSULTING,150,92%,Government Services,17.05,Maryland,College Park,Washington,1,icmssolutions.com,,,,,,,,
,3872,Common Angle,20,92%,IT Management,4.56,Michigan,Petoskey,-,2,commonangle.com,,,,,,,,
,3873,CrossCountry Consulting,606,92%,Business Products & Services,101.62,Virginia,Mclean,Washington,5,crosscountry-consulting.com,,,,,,,,
,3874,Baumer of America,33,92%,Manufacturing,23.07,New Jersey,Towaco,New York,1,baeumer.com,,,,,,,,
,3875,JAX Refrigeration,210,92%,Construction,78.08,Florida,Jacksonville Beach,Jacksonville,4,jaxrefrigeration.com,,,,,,,,
,3876,OptConnect,60,92%,Business Products & Services,27.64,Utah,Kaysville,Ogden,3,optconnect.com,,,,,,,,
,3877,Wibbitz,82,92%,Software,7.36,New York,New York,New York,1,wibbitz.com,,,,,,,,
,3878,Motiv,96,92%,IT Management,11.95,Washington,Seattle,Seattle,2,motivworks.com,,,,,,,,
,3879,United Medco,90,92%,Health,46.31,Florida,Coral Springs,Miami,5,UNITEDMEDCO.COM,,,,,,,,
,3880,World Services,42,92%,IT System Development,3.65,Virginia,Alexandria,Washington,4,world-servicesllc.com,,,,,,,,
,3881,College Hunks Hauling Junk and Moving (DC),49,92%,Consumer Products & Services,5.41,Maryland,Rockville,Washington,1,collegehunkshaulingjunk.com,,,,,,,,
,3882,Shepherd Insurance,370,92%,Insurance,54.83,Indiana,Carmel,Indianapolis,7,shepherdins.com,,,,,,,,
,3883,NearShore Technology Company,182,92%,IT System Development,13.02,Georgia,Canton,Atlanta,3,nearshoretechnology.com,,,,,,,,
,3884,MANHATTAN STRATEGY GROUP,90,92%,Government Services,20.86,Maryland,Bethesda,Washington,3,manhattanstrategy.com,,,,,,,,
,3885,EnableComp,238,92%,Insurance,27.40,Tennessee,Franklin,Nashville,7,enablecomp.com,,,,,,,,
,3886,Sawyer Mfg. Company,63,92%,Manufacturing,14.87,Oklahoma,Tulsa,Tulsa,2,sawyermfg.com,,,,,,,,
,3887,Critical Environments Group,15,91%,IT Management,11.54,New Jersey,Glassboro,Philadelphia,2,criticaleg.com,,,,,,,,
,3888,Apetan Consulting,12,91%,IT Management,7.86,New York,New York City,New York,3,apetan.com,,,,,,,,
,3889,Pyramid Technologies,34,91%,Manufacturing,10.74,Arizona,Mesa,Phoenix,2,pyramidacceptors.com,,,,,,,,
,3890,Decisiv,96,91%,Software,20.03,Virginia,Reston,Washington,4,decisiv.com,,,,,,,,
,3891,RXNT,65,91%,Software,14.74,Maryland,Annapolis,Baltimore,2,RXNT.com,,,,,,,,
,3892,RTM Engineering Consultants,190,91%,Engineering,26.86,Illinois,Schaumburg,Chicago,7,rtmec.com,,,,,,,,
,3893,Infinity Trading,120,91%,Logistics & Transportation,76.33,Arizona,Chandler,Phoenix,12,its.aero,,,,,,,,
,3894,Friedomtech,59,91%,IT Management,12.60,New Jersey,Howell,New York,3,tech-keys.com,,,,,,,,
,3895,Exbabylon IT Solutions,26,91%,IT Management,4.22,Washington,Spokane,-,2,exbabylon.com,,,,,,,,
,3896,First Family Insurance,139,91%,Insurance,23.76,Florida,Fort Myers,Cape Coral,5,FirstFamilyInsurance.com,,,,,,,,
,3897,West Physics Consulting,79,91%,Health,12.93,Georgia,Atlanta,Atlanta,8,westphysics.com,,,,,,,,
,3898,Bevilacqua Research Corporation,345,91%,Government Services,60.02,Alabama,Huntsville,Huntsville,9,brc2.com,,,,,,,,
,3899,D&B Construction,28,91%,Construction,23.87,Pennsylvania,Sinking Spring,-,5,dbconstructiongrp.com,,,,,,,,
,3900,Bop Design,11,91%,Advertising & Marketing,2.21,California,San Diego,San Diego,1,bopdesign.com,,,,,,,,
,3901,Pegasus,900,91%,Environmental Services,34.88,California,San Diego,San Diego,1,pegasusclean.com,,,,,,,,
,3902,Interlink Cloud Advisors,25,91%,IT Management,7.88,Ohio,Mason,Cincinnati,2,interlink.com,,,,,,,,
,3903,RBM Services,"2,500",91%,Business Products & Services,68.85,Utah,Provo,Provo,2,rbmservicesinc.com,,,,,,,,
,3904,Firebird Analytical Solutions & Technologies,57,91%,Government Services,9.76,Virginia,Arlington,Washington,2,firebirdast.com,,,,,,,,
,3905,Dimensional Innovations,300,91%,Business Products & Services,61.57,Kansas,Overland Park,Kansas City,6,dimin.com,,,,,,,,
,3906,Get A Rate,60,91%,Financial Services,7.01,New Jersey,Hackensack,-,4,getarate.com,,,,,,,,
,3907,US Patriot,350,91%,Retail,74.04,South Carolina,Columbia,Columbia,5,uspatriot.com,,,,,,,,
,3908,Swift Straw II,98,91%,Consumer Products & Services,41.27,Georgia,Atlanta,Atlanta,6,swiftstraw.com,,,,,,,,
,3909,ID Insight,11,91%,Software,2.80,Minnesota,Minneapolis,Minneapolis,1,idinsight.com,,,,,,,,
,3910,Noble.com,190,91%,Government Services,336.83,Massachusetts,Rockland,-,3,noble.com,,,,,,,,
,3911,SpaceBound,47,90%,Retail,70.56,Ohio,Lagrange,Cleveland,6,SpaceBoundSolutions.com,,,,,,,,
,3912,Swift HR Solutions,33,90%,Human Resources,4.26,Washington,Bellevue,Seattle,3,swifthrsolutions.com,,,,,,,,
,3913,FIREKING BAKING COMPANY,199,90%,Food & Beverage,23.12,Massachusetts,Braintree,Boston,3,FIREKING.CO,,,,,,,,
,3914,Interactive Entertainment Group,54,90%,Business Products & Services,4.26,New York,Hauppauge,New York,3,interactiveparty.com,,,,,,,,
,3915,Fleetcard dba Impac Fleet,13,90%,Energy,112.76,Texas,The Woodlands,Houston,1,impacfleet.com,,,,,,,,
,3916,TruTech Tools,15,90%,Business Products & Services,13.48,Ohio,Mogadore,-,4,trutechtools.com,,,,,,,,
,3917,Search Solution Group,74,90%,Human Resources,11.18,North Carolina,Charlotte,Charlotte,6,searchsolutiongroup.com,,,,,,,,
,3918,VPLS,83,90%,IT Management,39.49,California,Los Angeles,Los Angeles,1,vpls.com,,,,,,,,
,3919,Capstone Title,21,90%,Real Estate,3.68,Texas,Austin,Austin,3,capstonetitletx.com,,,,,,,,
,3920,Cobalt Companies,4,90%,Construction,3.88,Texas,Austin,Austin,4,thecobaltcompanies.com,,,,,,,,
,3921,GP Transco,303,90%,Logistics & Transportation,84.83,Illinois,Joliet,Chicago,5,gptransco.com,,,,,,,,
,3922,"TLT Food, The Lime Truck Snibbs Footwear Hatch Yakitori",140,90%,Food & Beverage,6.58,California,Glendale,Los Angeles,1,tltfood.com,,,,,,,,
,3923,Approyo,117,90%,IT Management,6.89,Wisconsin,Brookfield,Milwaukee,4,Approyo.com,,,,,,,,
,3924,Aeroflow,320,90%,Health,136.33,North Carolina,Asheville,Asheville,5,aeroflowinc.com,,,,,,,,
,3925,ZTERS,80,90%,Environmental Services,30.64,Texas,Houston,Houston,2,zters.com,,,,,,,,
,3926,Corrective Chiropractic,18,90%,Health,2.36,Georgia,Atlanta,Atlanta,1,CorrectiveChiropractic.com,,,,,,,,
,3927,Pacific Companies,42,90%,Health,18.13,California,Aliso Viejo,-,5,pacificcompanies.com,,,,,,,,
,3928,NSR Holdings,210,90%,Business Products & Services,16.34,Texas,Austin,Austin,7,nosmallrep.com,,,,,,,,
,3929,Soccer Shots Franchising,27,90%,Education,10.30,Pennsylvania,Middletown,Harrisburg,7,soccershotsfranchising.com,,,,,,,,
,3930,IT Support RI,20,90%,IT Management,2.84,Rhode Island,North Smithfield,-,2,itsupportri.com,,,,,,,,
,3931,Ruoff Mortgage,694,90%,Financial Services,140.83,Indiana,Fort Wayne,-,8,ruoff.com,,,,,,,,
,3932,"Driggs, Bills & Day PC",89,90%,Business Products & Services,16.61,Utah,Salt Lake City,Salt Lake City,2,utahadvocates.com,,,,,,,,
,3933,Commercial Insurance Group,46,90%,Insurance,5.79,Colorado,Colorado Springs,-,1,bigfootbinds.com,,,,,,,,
,3934,Quantasy + Associates,19,90%,Advertising & Marketing,4.66,California,Los Angeles,Los Angeles,2,quantasy.com,,,,,,,,
,3935,ACI INFOTECH,135,90%,IT System Development,9.97,New Jersey,Piscataway,New York,2,aciinfotech.com,,,,,,,,
,3936,Adaptive Nursing and Healthcare Services,"1,444",90%,Health,30.32,Indiana,Indianapolis,Indianapolis,3,adaptiveindiana.com,,,,,,,,
,3937,International Voyager,29,90%,Travel & Hospitality,5.69,New Jersey,Morristown,New York,5,internationalvoyager.com,,,,,,,,
,3938,Raare Solutions,24,90%,Business Products & Services,2.90,New Jersey,Paramus,New York,3,raaresolutions.com,,,,,,,,
,3939,Power Home Remodeling,"2,593",90%,Construction,793.49,Pennsylvania,Chester,Philadelphia,11,powerhrg.com,,,,,,,,
,3940,Thrive Consulting,24,89%,Business Products & Services,6.25,Georgia,Atlanta,Atlanta,2,thrivethinking.com,,,,,,,,
,3941,Tasteful Selections,120,89%,Food & Beverage,146.90,California,Arvin,-,2,tastefulselections.com,,,,,,,,
,3942,Canidium,130,89%,IT Management,15.49,Colorado,Fort Collins,Fort Collins,6,canidium.com,,,,,,,,
,3943,SocialMadeSimple,26,89%,Advertising & Marketing,3.43,Massachusetts,Newton,Boston,1,socialmadesimple.com,,,,,,,,
,3944,Shade Tree Auto,9,89%,Retail,2.01,Iowa,Grimes,Des Moines,1,ShadeTreeAuto.biz,,,,,,,,
,3945,The Cervantes Group,33,89%,IT Management,3.40,Illinois,Chicago,Chicago,2,thecervantesgroup.com,,,,,,,,
,3946,"A&P Air Conditioning,Corp",133,89%,Construction,21.48,Florida,Hialeah,Miami,2,apairconditioning.com,,,,,,,,
,3947,Alaris Aerospace Systems,53,89%,Business Products & Services,85.00,Florida,Pompano Beach,Miami,1,alarisaero.com,,,,,,,,
,3948,International Industrial Supply,4,89%,Business Products & Services,2.61,California,San Diego,San Diego,1,intlairtool.com,,,,,,,,
,3949,RNN Group,74,89%,Financial Services,12.06,Georgia,Atlanta,Atlanta,4,rnngroup.com,,,,,,,,
,3950,All Points Broadband,41,89%,Telecommunications,7.06,Virginia,Leesburg,Washington,3,AllPointsBroadband.com,,,,,,,,
,3951,P.J. Wallbank Springs,143,89%,Manufacturing,33.61,Michigan,Port Huron,Detroit,3,pjws.com,,,,,,,,
,3952,tapQA,177,89%,IT Management,23.69,Minnesota,Minneapolis,Minneapolis,6,tapQA.com,,,,,,,,
,3953,SPF MGT CO,20,89%,Consumer Products & Services,6.20,Florida,Tampa,Tampa,5,RNRtires.com,,,,,,,,
,3954,Capacity,820,89%,Logistics & Transportation,84.56,New Jersey,N Brunswick,New York,7,CapacityLLC.com,,,,,,,,
,3955,Trusted Solutions Group,67,89%,Manufacturing,10.75,Indiana,Ossian,-,2,trustedmfg.com,,,,,,,,
,3956,Bellwether Asset Management,51,89%,Real Estate,13.84,California,El Segundo,Los Angeles,2,bellwetheram.com,,,,,,,,
,3957,Aero-Graphics,44,89%,Engineering,10.88,Utah,Salt Lake City,Salt Lake City,1,aero-graphics.com,,,,,,,,
,3958,LABUR,10,89%,Business Products & Services,10.90,Massachusetts,Boston,-,4,labur.com,,,,,,,,
,3959,Agendia,181,89%,Health,50.41,California,Irvine,Los Angeles,1,agendia.com,,,,,,,,
,3960,Real People Realty,550,89%,Real Estate,10.70,Illinois,Mokena,Chicago,2,RealPeopleRealty.com,,,,,,,,
,3961,ROKO Labs,230,89%,Software,9.90,New York,New York,New York,1,rokolabs.com,,,,,,,,
,3962,Chelsoft Solutions,70,89%,Human Resources,8.50,Kansas,Olathe,Kansas City,6,chelsoftusa.com,,,,,,,,
,3963,Injectability Clinic,10,89%,Health,2.01,California,Torrance,Los Angeles,1,InjectAbilityClinic.com,,,,,,,,
,3964,Zogics,18,89%,Health,12.14,Massachusetts,Lenox,-,3,zogics.com,,,,,,,,
,3965,Tier4 Advisors,48,89%,IT Management,2.89,Georgia,Alpharetta,Atlanta,3,tier4advisors.com,,,,,,,,
,3966,Passage Technology,34,89%,Software,4.26,Illinois,Lake Forest,Chicago,4,passagetechnology.com,,,,,,,,
,3967,Genetic Veterinary Sciences (DBA Paw Print Genetics),39,89%,Consumer Products & Services,4.61,Washington,Spokane,Spokane,1,pawprintgenetics.com,,,,,,,,
,3968,Pixability,69,89%,Advertising & Marketing,37.74,Massachusetts,Boston,Boston,6,pixability.com,,,,,,,,
,3969,Atlantic Southern Paving and Sealcoating,155,89%,Construction,61.98,Florida,Sunrise,Miami,6,atlanticsouthernpaving.com,,,,,,,,
,3970,Pinnacle Consulting,35,89%,IT Management,3.27,South Carolina,Columbia,Columbia,1,pinnacleconsultingllc.com,,,,,,,,
,3971,M&R Marketing,18,89%,Advertising & Marketing,2.69,Georgia,Macon,Macon,1,heymandr.com,,,,,,,,
,3972,Weber Facial Plastic Surgery,7,89%,Health,2.30,Colorado,Lone Tree,Denver,1,weberfps.com,,,,,,,,
,3973,Golden Section Technology,51,89%,Software,2.82,Texas,Houston,Houston,1,gstdev.com,,,,,,,,
,3974,ddms,44,88%,Environmental Services,5.81,Minnesota,Saint Paul,Minneapolis,1,ddmsinc.com,,,,,,,,
,3975,Wilcox Industries Corp.,269,88%,Engineering,60.50,New Hampshire,Newington,-,1,www.wilcoxind.com,,,,,,,,
,3976,Johnson Laffen Galloway Architects,142,88%,Construction,37.15,North Dakota,Grand Forks,Grand Forks,4,jlgarchitects.com,,,,,,,,
,3977,Kaizen Technology Partners,6,88%,IT Management,13.81,California,San Francisco,San Francisco,4,kaizentp.com,,,,,,,,
,3978,Revenue Rocket Consulting Group,8,88%,IT Management,2.31,Minnesota,Bloomington,Minneapolis,1,revenuerocket.com,,,,,,,,
,3979,Amber Green Corporation,142,88%,Food & Beverage,10.48,Texas,Houston,Houston,5,ambergreen.com,,,,,,,,
,3980,Priority Lighting,12,88%,Construction,6.97,California,Palm Desert,Inland Empire,5,PriorityLighting.com,,,,,,,,
,3981,Atlantic Blue Water Services,30,88%,Consumer Products & Services,4.20,Maryland,Westminster,Baltimore,3,atlanticbluewaterservices.com,,,,,,,,
,3982,Early Growth,131,88%,Financial Services,19.49,California,San Jose,San Jose,6,earlygrowth.com,,,,,,,,
,3983,Fuel Cell Store,14,88%,Energy,3.78,Texas,College Station,College Station,1,fuelcellstore.com,,,,,,,,
,3984,Xyngular,146,88%,Consumer Products & Services,110.02,Utah,Lehi,Provo,5,xyngular.com,,,,,,,,
,3985,Constellation Software Engineering,94,88%,Government Services,15.90,Maryland,Annapolis,Baltimore,6,cse-corp.com,,,,,,,,
,3986,Avionte,184,88%,Software,32.70,Minnesota,Eagan,Minneapolis,9,avionte.com,,,,,,,,
,3987,Hellas Construction,824,88%,Construction,290.24,Texas,Austin,Austin,2,hellasconstruction.com,,,,,,,,
,3988,Livewell Clinic,10,88%,Health,2.40,Iowa,Clive,Des Moines,3,thelivewellclinic.com,,,,,,,,
,3989,Jeff Cook Real Estate,32,88%,Real Estate,12.72,South Carolina,North Charleston,Charleston,1,JeffCookRealEstate.com,,,,,,,,
,3990,Eclipse Brand Builders,26,88%,Business Products & Services,15.74,Georgia,Suwanee,Atlanta,3,eclipsebrandbuilders.com,,,,,,,,
,3991,Intrinium,50,88%,IT Management,7.97,Washington,Spokane Valley,Spokane,1,Intrinium.com,,,,,,,,
,3992,DB Services,24,88%,Software,6.32,Indiana,Indianapolis,Indianapolis,2,dbservices.com,,,,,,,,
,3993,AXE PRIME,8,88%,Health,3.92,New Jersey,Mt.Laurel,Philadelphia,2,axeprime.com,,,,,,,,
,3994,Serve First Solutions,25,88%,Financial Services,6.85,California,Los Alamitos,Los Angeles,5,serve-first.com,,,,,,,,
,3995,Coherent Solutions,"1,222",88%,Software,57.50,Minnesota,Minneapolis,Minneapolis,9,coherentsolutions.com,,,,,,,,
,3996,OSM Worldwide,102,88%,Logistics & Transportation,171.89,Illinois,Glendale Heights,Chicago,10,osmworldwide.com,,,,,,,,
,3997,Applied Training Solutions,118,88%,Government Services,16.08,Virginia,Hampton,Virginia Beach,3,appliedtrg.com,,,,,,,,
,3998,Sellmark Corporation,72,88%,Consumer Products & Services,63.75,Texas,Mansfield,Dallas,4,sellmark.net,,,,,,,,
,3999,Perfect Water Technologies,21,88%,Manufacturing,8.71,Arizona,Scottsdale,Phoenix,6,ThePerfectWater.com,,,,,,,,
,4000,True Hire,21,88%,Human Resources,2.70,Ohio,Uniontown,-,2,true-hire.com,,,,,,,,
,4001,Renew Skin & Laser Centers,15,88%,Health,2.49,Virginia,Chesapeake,Virginia Beach,3,dermacarehr.com,,,,,,,,
,4002,LLamasoft,708,88%,Software,105.17,Michigan,Ann Arbor,Ann Arbor,6,llamasoft.com,,,,,,,,
,4003,Ultimation Industries,42,88%,Manufacturing,6.21,Michigan,Roseville,Detroit,1,ultimationinc.com,,,,,,,,
,4004,Grobstein Teeple,43,88%,Financial Services,11.83,California,Woodland Hills,Los Angeles,2,gtllp.com,,,,,,,,
,4005,Incedo,"1,900",88%,IT System Development,85.59,New Jersey,Iselin,-,5,incedoinc.com,,,,,,,,
,4006,Metropolitan interactive,28,88%,Construction,8.49,Connecticut,Oxford,New Haven,3,metinteractive.com,,,,,,,,
,4007,ProTitleUSA,46,87%,Real Estate,9.87,Pennsylvania,Southampton,Philadelphia,6,protitleusa.com,,,,,,,,
,4008,Discovery Health Partners,214,87%,Health,35.84,Illinois,Itasca,Chicago,7,discoveryhealthpartners.com,,,,,,,,
,4009,VORAGO Technologies,19,87%,Engineering,2.36,Texas,Austin,Austin,1,voragotech.com,,,,,,,,
,4010,Bodycentral Physical Therapy,120,87%,Health,7.34,Arizona,Tucson,-,4,bodycentralpt.net,,,,,,,,
,4011,Clerestory Consulting,64,87%,IT Management,13.34,Illinois,Evanston,Chicago,6,clerestoryconsulting.com,,,,,,,,
,4012,NextShift,25,87%,IT System Development,2.60,Pennsylvania,Bethlehem,Allentown,1,nextshift.com,,,,,,,,
,4013,Biomedical Research Laboratories,15,87%,Consumer Products & Services,6.26,California,La Jolla,San Diego,6,brlscience.com,,,,,,,,
,4014,Bodify,5,87%,Consumer Products & Services,2.53,Arizona,Phoenix,Phoenix,1,thebodify.com,,,,,,,,
,4015,Mighty 8th Media,16,87%,Advertising & Marketing,3.66,Georgia,Buford,Atlanta,2,m8th.com,,,,,,,,
,4016,TSI-VA,32,87%,IT Management,4.08,Virginia,Dumfries,Washington,5,tsiva.com,,,,,,,,
,4017,Evolve Contracting,57,87%,Construction,4.12,Florida,Bartow,Lakeland,1,EvolveYourLawn.com,,,,,,,,
,4018,TRANSFORM PARTNERS,71,87%,Consumer Products & Services,39.82,California,Poway,San Diego,6,MOUNT-IT.COM,,,,,,,,
,4019,Ware Malcomb,562,87%,Engineering,129.39,California,Irvine,Los Angeles,3,waremalcomb.com,,,,,,,,
,4020,Gant Systems,20,87%,IT Management,3.17,Tennessee,Bartlett,Memphis,3,gantsystems.com,,,,,,,,
,4021,Bario Neal,15,87%,Retail,3.17,Pennsylvania,Philadelphia,Philadelphia,1,bario-neal.com,,,,,,,,
,4022,Assisted Living Services,250,87%,Health,20.06,Connecticut,Cheshire,-,1,assistedlivingct.com,,,,,,,,
,4023,Paramount Lodging Advisors,28,87%,Real Estate,10.43,Illinois,Chicago,Chicago,6,paramountlodging.com,,,,,,,,
,4024,Accounting Seed,38,87%,Software,5.30,Maryland,Columbia,Baltimore,1,accountingseed.com,,,,,,,,
,4025,Signature Bank,81,87%,Financial Services,48.65,Illinois,Rosemont,Chicago,2,signaturebank.bank,,,,,,,,
,4026,PTEC Solutions,110,87%,Manufacturing,19.79,California,Fremont,San Francisco,1,ptecsolutions.com,,,,,,,,
,4027,Evolve IP,409,87%,Telecommunications,122.85,Pennsylvania,King  Of Prussia,Philadelphia,8,evolveip.net,,,,,,,,
,4028,GonLED,4,87%,Energy,8.35,California,Costs Mesa,Los Angeles,6,gonled.com,,,,,,,,
,4029,Workfront,"1,004",87%,Software,227.69,Utah,Lehi,Provo,2,workfront.com,,,,,,,,
,4030,Hemsworth Communications,25,87%,Advertising & Marketing,2.01,Florida,Fort Lauderdale,Miami,1,HemsworthCommunications.com,,,,,,,,
,4031,Fortz Legal Support,6,87%,Business Products & Services,2.68,Michigan,Grand Rapids,Grand Rapids,1,fortzlegal.com,,,,,,,,
,4032,Ecwid,156,87%,Software,11.67,California,Encinitas,San Diego,1,ecwid.com,,,,,,,,
,4033,Trident Environmental Group,65,87%,Environmental Services,6.75,Massachusetts,Norfolk,-,1,tridenthazmat.com,,,,,,,,
,4034,MBCO Engineering,28,87%,Engineering,3.12,Texas,Houston,Houston,2,mbcoengineering.com,,,,,,,,
,4035,CapTech Ventures,"1,111",87%,Business Products & Services,234.87,Virginia,Richmond,Richmond,14,captechconsulting.com,,,,,,,,
,4036,Phipps Reporting,71,87%,Business Products & Services,16.00,Florida,West Palm Beach,Miami,7,phippsreporting.com,,,,,,,,
,4037,Power Design,"2,150",87%,Construction,741.31,Florida,St. Petersburg,Tampa,5,powerdesigninc.us,,,,,,,,
,4038,MyITpros,51,87%,IT Management,8.49,Texas,Austin,Austin,5,myitpros.com,,,,,,,,
,4039,DataShield Corporation,18,87%,Security,3.87,Nebraska,Omaha,Omaha,4,datashieldcorp.com,,,,,,,,
,4040,Denali Advanced Integration,500,86%,Computer Hardware,514.81,Washington,Redmond,Seattle,2,denaliai.com,,,,,,,,
,4041,Expert Computer Solutions,16,86%,IT Management,3.05,Texas,Houston,Houston,2,ecsoffice.com,,,,,,,,
,4042,Gadberry Construction Company,31,86%,Construction,29.73,Texas,Dallas,Dallas,6,gccorp.net,,,,,,,,
,4043,PrinterLogic,185,86%,Software,27.58,Utah,Saint George,-,4,printerlogic.com,,,,,,,,
,4044,Cogent Analytics,110,86%,Business Products & Services,13.84,North Carolina,Greensboro,Greensboro. NC,4,cogentanalytics.com,,,,,,,,
,4045,Kinetix,74,86%,Security,17.63,Pennsylvania,Boothwyn,Philadelphia,6,kinetixfire.com,,,,,,,,
,4046,TriCom Technical Services,151,86%,IT Management,23.60,Kansas,Leawood,Kansas City,1,tricomts.com,,,,,,,,
,4047,International TEFL Academy,64,86%,Education,6.30,Illinois,Chicago,Chicago,3,internationalteflacademy.com,,,,,,,,
,4048,Credible Behavioral Health,146,86%,Software,43.78,Maryland,Rockville,Washington,6,credibleinc.com,,,,,,,,
,4049,Abby Connect,61,86%,Business Products & Services,3.30,Nevada,Las Vegas,Las Vegas,1,abbyconnect.com,,,,,,,,
,4050,Digital Industries,49,86%,Business Products & Services,7.01,Oregon,Portland,Portland,1,digital.industries,,,,,,,,
,4051,Labor On Site,806,86%,Government Services,10.52,Massachusetts,Lawrence,Boston,1,laboronsite.com,,,,,,,,
,4052,AMG Enterprises,54,86%,Real Estate,7.28,Illinois,Chicago,Chicago,1,LuxuryLivingChicago.com,,,,,,,,
,4053,Garland Industries,"1,323",86%,Manufacturing,892.32,Ohio,Cleveland,Cleveland,10,garlandco.com,,,,,,,,
,4054,Filterworks USA,80,86%,Business Products & Services,20.56,Florida,Deerfield Beach,Miami,4,filterworksusa.com,,,,,,,,
,4055,Tundraland Home Improvements,245,86%,Construction,54.05,Wisconsin,Kaukauna,-,4,tundraland.com,,,,,,,,
,4056,Host Healthcare,100,86%,Health,50.06,California,La Jolla,San Diego,4,hosthealthcare.com,,,,,,,,
,4057,PM Pediatrics,"1,234",86%,Health,97.91,New York,Lake Success,New York,10,pmpediatrics.com,,,,,,,,
,4058,Bravium Consulting,31,86%,IT System Development,7.08,Maryland,Rockville,Washington,1,braviumconsulting.com,,,,,,,,
,4059,Emergicon,66,86%,Business Products & Services,6.97,Texas,Terrell,Dallas,2,emergicon.com,,,,,,,,
,4060,"Tom Drexler Plumbing,Air & Electric",201,86%,Construction,29.49,Kentucky,Louisville,Louisville,5,tomdrexlerplumbing.com,,,,,,,,
,4061,Novus Architects,96,86%,Construction,16.07,South Carolina,Mount Pleasant,Charleston,3,novusarchitects.com,,,,,,,,
,4062,MedCerts,74,86%,Education,14.15,Michigan,Livonia,Detroit,2,medcerts.com,,,,,,,,
,4063,Internet Creations 2000,51,86%,Software,9.82,New Jersey,Hamilton,Trenton,8,internetcreations.com,,,,,,,,
